village_code,village_name,latitude,longitude,population,vulnerable_population,road_access,hospital_distance,shelter_capacity,available_water,food_stock,medical_capacity,rainfall,river_level,flood_history,building_damage,water_level,hazard_score,safe_capacity,capacity_ratio,relocation_score,risk_level,capacity_status,relocation_priority
162162,Jhajhara Pandey,25.079517,81.719681,465,172,2,11.0,890,40000,20000,0,309.2484,4.7016,1,1,2.3719,56.3095,4356.0,0.1067,33.3442,MEDIUM,SAFE,MEDIUM
162163,Gadaiya Lonipar,25.088914,81.706767,536,217,2,11.0,870,40000,20000,0,391.7762,2.1895,5,0,1.3886,61.4198,4348.0,0.1233,34.81,MEDIUM,SAFE,MEDIUM
162163,Gadaiya Lonipar,25.088914,81.706767,536,217,2,11.0,870,40000,20000,0,225.2682,7.5844,1,1,9.5725,57.5523,4348.0,0.1233,39.6196,MEDIUM,SAFE,MEDIUM
162163,Gadaiya Lonipar,25.088914,81.706767,536,217,2,11.0,870,40000,20000,0,299.0237,8.2832,3,1,4.8882,72.3333,4348.0,0.1233,41.9624,HIGH,SAFE,MEDIUM
162163,Gadaiya Lonipar,25.088914,81.706767,536,217,2,11.0,870,40000,20000,0,128.2836,8.2328,0,3,8.7498,61.0575,4348.0,0.1233,38.6576,MEDIUM,SAFE,MEDIUM
162163,Gadaiya Lonipar,25.088914,81.706767,536,217,2,11.0,870,40000,20000,0,358.2042,4.4224,4,2,0.1392,66.6437,4348.0,0.1233,37.8323,HIGH,SAFE,MEDIUM
162164,Majhiyari Lakosa,25.098844,81.713293,154,34,2,30.0,240,10000,5000,0,84.4021,2.0867,5,1,0.9516,42.5698,1096.0,0.1405,21.0597,LOW,SAFE,LOW
162164,Majhiyari Lakosa,25.098844,81.713293,154,34,2,30.0,240,10000,5000,0,67.0836,5.0162,4,5,7.949,71.481,1096.0,0.1405,43.9708,HIGH,SAFE,MEDIUM
162164,Majhiyari Lakosa,25.098844,81.713293,154,34,2,30.0,240,10000,5000,0,230.1588,9.5198,0,3,5.5568,67.5731,1096.0,0.1405,32.6114,HIGH,SAFE,MEDIUM
162164,Majhiyari Lakosa,25.098844,81.713293,154,34,2,30.0,240,10000,5000,0,32.3066,8.0541,2,3,0.6574,47.0976,1096.0,0.1405,31.9116,LOW,SAFE,MEDIUM
162164,Majhiyari Lakosa,25.098844,81.713293,154,34,2,30.0,240,10000,5000,0,79.0188,7.2403,2,3,4.6324,58.8447,1096.0,0.1405,35.1808,MEDIUM,SAFE,MEDIUM
162165,Dhawaiya,25.094553,81.724309,344,173,2,25.0,530,10000,5000,0,288.1088,2.1341,4,4,9.3158,86.3636,1212.0,0.2838,58.4411,CRITICAL,SAFE,MEDIUM
162165,Dhawaiya,25.094553,81.724309,344,173,2,25.0,530,10000,5000,0,223.6286,4.5829,0,0,1.2754,38.1703,1212.0,0.2838,28.3374,LOW,SAFE,LOW
162165,Dhawaiya,25.094553,81.724309,344,173,2,25.0,530,10000,5000,0,220.1384,4.4368,5,0,4.2814,58.1249,1212.0,0.2838,30.0619,MEDIUM,SAFE,MEDIUM
162165,Dhawaiya,25.094553,81.724309,344,173,2,25.0,530,10000,5000,0,46.4615,4.5379,2,1,8.5662,48.4189,1212.0,0.2838,31.6823,LOW,SAFE,MEDIUM
162165,Dhawaiya,25.094553,81.724309,344,173,2,25.0,530,10000,5000,0,15.0548,3.8511,5,5,0.7428,59.5638,1212.0,0.2838,43.2089,MEDIUM,SAFE,MEDIUM
162166,Lakosa Majhiyari,25.092063,81.71577,60,71,2,16.0,100,10000,5000,0,397.124,6.6787,5,1,7.3035,97.006,1040.0,0.0577,58.2604,CRITICAL,SAFE,MEDIUM
162166,Lakosa Majhiyari,25.092063,81.71577,60,71,2,16.0,100,10000,5000,0,249.0312,7.6736,3,0,7.0637,79.6339,1040.0,0.0577,52.9352,CRITICAL,SAFE,MEDIUM
162166,Lakosa Majhiyari,25.092063,81.71577,60,71,2,16.0,100,10000,5000,0,118.9057,6.9453,3,2,7.3227,77.8686,1040.0,0.0577,51.8234,CRITICAL,SAFE,MEDIUM
162166,Lakosa Majhiyari,25.092063,81.71577,60,71,2,16.0,100,10000,5000,0,125.8226,8.91,5,0,9.4564,80.4389,1040.0,0.0577,54.2127,CRITICAL,SAFE,MEDIUM
162166,Lakosa Majhiyari,25.092063,81.71577,60,71,2,16.0,100,10000,5000,0,123.8076,6.1149,5,1,9.9036,74.8528,1040.0,0.0577,47.8749,HIGH,SAFE,MEDIUM
162167,Chak Dhawaiya,25.088325,81.723661,10,10,2,30.0,100,10000,5000,0,64.1374,5.4852,2,1,1.654,55.5271,1040.0,0.0096,40.784,MEDIUM,SAFE,MEDIUM
162167,Chak Dhawaiya,25.088325,81.723661,10,10,2,30.0,100,10000,5000,0,250.5722,3.9746,5,3,8.5835,99.8253,1040.0,0.0096,63.5137,CRITICAL,SAFE,HIGH
162167,Chak Dhawaiya,25.088325,81.723661,10,10,2,30.0,100,10000,5000,0,207.3566,3.2165,4,0,1.5479,63.6451,1040.0,0.0096,39.3718,MEDIUM,SAFE,MEDIUM
162167,Chak Dhawaiya,25.088325,81.723661,10,10,2,30.0,100,10000,5000,0,155.9934,7.7068,1,0,3.8134,60.3689,1040.0,0.0096,42.429,MEDIUM,SAFE,MEDIUM
162167,Chak Dhawaiya,25.088325,81.723661,10,10,2,30.0,100,10000,5000,0,16.0331,7.2193,1,0,3.7736,50.2238,1040.0,0.0096,40.3671,LOW,SAFE,MEDIUM
162168,Chak Gariba,25.085863,81.724674,167,40,2,17.0,340,10000,20000,0,289.7649,7.031,1,0,4.6918,46.3562,2636.0,0.0634,25.2578,LOW,SAFE,LOW
162168,Chak Gariba,25.085863,81.724674,167,40,2,17.0,340,10000,20000,0,223.8012,3.8392,2,2,9.2646,60.1873,2636.0,0.0634,38.9165,MEDIUM,SAFE,MEDIUM
162168,Chak Gariba,25.085863,81.724674,167,40,2,17.0,340,10000,20000,0,184.3989,9.7985,2,5,6.9675,86.0827,2636.0,0.0634,43.8168,CRITICAL,SAFE,MEDIUM
162168,Chak Gariba,25.085863,81.724674,167,40,2,17.0,340,10000,20000,0,212.6776,3.2443,3,3,2.1221,65.2958,2636.0,0.0634,35.5856,HIGH,SAFE,MEDIUM
162168,Chak Gariba,25.085863,81.724674,167,40,2,17.0,340,10000,20000,0,14.6585,7.8884,2,0,5.1728,42.5596,2636.0,0.0634,25.5133,LOW,SAFE,LOW
162169,Hinauti Lunder,25.083871,81.730197,667,179,2,18.0,1140,10000,20000,0,304.4115,4.7571,1,0,6.935,42.0948,2956.0,0.2256,27.0658,LOW,SAFE,LOW
162169,Hinauti Lunder,25.083871,81.730197,667,179,2,18.0,1140,10000,20000,0,93.9495,2.0778,1,1,4.5849,42.2092,2956.0,0.2256,25.0304,LOW,SAFE,LOW
162169,Hinauti Lunder,25.083871,81.730197,667,179,2,18.0,1140,10000,20000,0,144.9874,9.2791,0,2,0.4817,53.5338,2956.0,0.2256,36.274,MEDIUM,SAFE,MEDIUM
162169,Hinauti Lunder,25.083871,81.730197,667,179,2,18.0,1140,10000,20000,0,233.3159,8.9884,2,5,8.6741,83.6491,2956.0,0.2256,47.497,CRITICAL,SAFE,MEDIUM
162169,Hinauti Lunder,25.083871,81.730197,667,179,2,18.0,1140,10000,20000,0,127.4848,6.9134,2,4,3.9073,63.254,2956.0,0.2256,33.7153,MEDIUM,SAFE,MEDIUM
162170,Hinauti Chandail,25.08152,81.732027,20,3,2,20.0,100,10000,20000,0,138.2524,1.6547,0,1,5.7109,26.6336,2540.0,0.0079,17.9497,LOW,SAFE,LOW
162170,Hinauti Chandail,25.08152,81.732027,20,3,2,20.0,100,10000,20000,0,193.2441,6.9032,3,1,0.2505,48.7632,2540.0,0.0079,25.4365,LOW,SAFE,LOW
162170,Hinauti Chandail,25.08152,81.732027,20,3,2,20.0,100,10000,20000,0,63.5374,2.5598,2,0,6.9997,26.5336,2540.0,0.0079,17.0175,LOW,SAFE,LOW
162170,Hinauti Chandail,25.08152,81.732027,20,3,2,20.0,100,10000,20000,0,145.7516,1.7778,5,2,2.5879,56.5165,2540.0,0.0079,28.4816,MEDIUM,SAFE,LOW
162170,Hinauti Chandail,25.08152,81.732027,20,3,2,20.0,100,10000,20000,0,60.1507,3.7546,4,2,2.9614,40.8174,2540.0,0.0079,21.2847,LOW,SAFE,LOW
162171,Surwal Chandail,25.087607,81.741827,1839,505,2,18.0,2920,30000,20000,1,377.0325,4.7809,1,4,4.6766,71.6427,4669.5,0.3938,41.8783,HIGH,SAFE,MEDIUM
162171,Surwal Chandail,25.087607,81.741827,1839,505,2,18.0,2920,30000,20000,1,114.0166,2.1228,0,4,3.9428,40.3517,4669.5,0.3938,35.6814,LOW,SAFE,MEDIUM
162171,Surwal Chandail,25.087607,81.741827,1839,505,2,18.0,2920,30000,20000,1,65.6309,4.5745,5,0,6.5448,50.4024,4669.5,0.3938,32.9153,LOW,SAFE,MEDIUM
162171,Surwal Chandail,25.087607,81.741827,1839,505,2,18.0,2920,30000,20000,1,41.1082,1.0008,4,0,9.2412,40.0946,4669.5,0.3938,29.6759,LOW,SAFE,LOW
162171,Surwal Chandail,25.087607,81.741827,1839,505,2,18.0,2920,30000,20000,1,206.8055,5.7405,2,3,9.0023,65.4526,4669.5,0.3938,39.4488,HIGH,SAFE,MEDIUM
162172,Khojwa Baid,25.075379,81.733676,385,293,2,20.0,880,10000,5000,0,100.1266,1.3317,0,2,8.5301,39.0632,1352.0,0.2848,34.9271,LOW,SAFE,MEDIUM
162172,Khojwa Baid,25.075379,81.733676,385,293,2,20.0,880,10000,5000,0,256.1223,2.9503,2,4,6.2418,77.4059,1352.0,0.2848,49.5652,CRITICAL,SAFE,MEDIUM
162172,Khojwa Baid,25.075379,81.733676,385,293,2,20.0,880,10000,5000,0,204.1484,5.2431,4,1,4.7421,75.0301,1352.0,0.2848,50.1924,HIGH,SAFE,MEDIUM
162172,Khojwa Baid,25.075379,81.733676,385,293,2,20.0,880,10000,5000,0,367.1502,1.3995,4,1,7.5197,78.7344,1352.0,0.2848,49.1114,CRITICAL,SAFE,MEDIUM
162172,Khojwa Baid,25.075379,81.733676,385,293,2,20.0,880,10000,5000,0,264.8027,6.0359,0,3,1.0351,61.5932,1352.0,0.2848,38.5323,MEDIUM,SAFE,MEDIUM
162173,Khojhwa Sawar,25.072861,81.734307,160,20,2,20.0,250,10000,20000,0,191.6084,7.6519,5,2,9.3236,72.2593,2600.0,0.0615,42.6024,HIGH,SAFE,MEDIUM
162173,Khojhwa Sawar,25.072861,81.734307,160,20,2,20.0,250,10000,20000,0,181.7962,9.9634,3,0,0.9408,55.0357,2600.0,0.0615,27.043,MEDIUM,SAFE,LOW
162173,Khojhwa Sawar,25.072861,81.734307,160,20,2,20.0,250,10000,20000,0,233.8079,8.1378,2,5,6.7339,78.4746,2600.0,0.0615,40.1587,CRITICAL,SAFE,MEDIUM
162173,Khojhwa Sawar,25.072861,81.734307,160,20,2,20.0,250,10000,20000,0,199.107,9.5104,1,0,1.3735,41.7159,2600.0,0.0615,19.4265,LOW,SAFE,LOW
162173,Khojhwa Sawar,25.072861,81.734307,160,20,2,20.0,250,10000,20000,0,326.0355,4.3919,3,0,2.7193,52.5968,2600.0,0.0615,26.3957,LOW,SAFE,LOW
162174,Nari Bari,25.068365,81.74294,688,377,2,18.0,970,30000,20000,1,165.0922,6.196,2,1,2.2857,56.9604,3889.5,0.1769,36.7533,MEDIUM,SAFE,MEDIUM
162174,Nari Bari,25.068365,81.74294,688,377,2,18.0,970,30000,20000,1,394.98,6.2567,3,4,7.7175,94.5845,3889.5,0.1769,55.9662,CRITICAL,SAFE,MEDIUM
162174,Nari Bari,25.068365,81.74294,688,377,2,18.0,970,30000,20000,1,153.4931,5.9725,5,0,8.3833,63.9709,3889.5,0.1769,40.6096,MEDIUM,SAFE,MEDIUM
162174,Nari Bari,25.068365,81.74294,688,377,2,18.0,970,30000,20000,1,247.6568,1.9968,3,3,5.0179,71.7244,3889.5,0.1769,46.8303,HIGH,SAFE,MEDIUM
162174,Nari Bari,25.068365,81.74294,688,377,2,18.0,970,30000,20000,1,79.7907,3.3093,5,4,6.0822,70.2239,3889.5,0.1769,41.1829,HIGH,SAFE,MEDIUM
162176,Lohra,25.051434,81.747817,2607,1133,2,25.0,5070,30000,20000,0,276.008,3.7866,5,1,5.227,62.0901,5528.0,0.4716,44.5399,MEDIUM,SAFE,MEDIUM
162176,Lohra,25.051434,81.747817,2607,1133,2,25.0,5070,30000,20000,0,128.7025,8.6675,1,0,3.9425,41.8454,5528.0,0.4716,33.2208,LOW,SAFE,MEDIUM
162176,Lohra,25.051434,81.747817,2607,1133,2,25.0,5070,30000,20000,0,95.4637,6.2817,5,3,0.2732,65.6472,5528.0,0.4716,39.7595,HIGH,SAFE,MEDIUM
162176,Lohra,25.051434,81.747817,2607,1133,2,25.0,5070,30000,20000,0,25.0887,1.2507,4,4,7.5578,63.8738,5528.0,0.4716,44.6053,MEDIUM,SAFE,MEDIUM
162176,Lohra,25.051434,81.747817,2607,1133,2,25.0,5070,30000,20000,0,122.086,7.9779,0,4,9.5025,68.8286,5528.0,0.4716,47.9222,HIGH,SAFE,MEDIUM
162177,Gaura,25.037331,81.75446,391,132,2,25.0,650,30000,5000,0,275.614,9.3379,2,0,3.5561,63.8781,2260.0,0.173,35.0263,MEDIUM,SAFE,MEDIUM
162177,Gaura,25.037331,81.75446,391,132,2,25.0,650,30000,5000,0,398.7228,3.152,3,4,3.0573,78.6301,2260.0,0.173,46.517,CRITICAL,SAFE,MEDIUM
162177,Gaura,25.037331,81.75446,391,132,2,25.0,650,30000,5000,0,134.468,1.675,5,1,7.015,60.456,2260.0,0.173,31.6639,MEDIUM,SAFE,MEDIUM
162177,Gaura,25.037331,81.75446,391,132,2,25.0,650,30000,5000,0,227.6347,3.6514,5,2,1.4008,68.3615,2260.0,0.173,38.9208,HIGH,SAFE,MEDIUM
162177,Gaura,25.037331,81.75446,391,132,2,25.0,650,30000,5000,0,299.2756,8.5796,5,3,3.8963,91.75,2260.0,0.173,52.4318,CRITICAL,SAFE,MEDIUM
162184,Mahewa Patti Purab Uparhar,25.414141,81.849005,2941,1631,2,12.0,5230,40000,20000,0,82.2592,8.7424,0,3,0.1636,56.6209,6092.0,0.4828,43.3887,MEDIUM,SAFE,MEDIUM
162184,Mahewa Patti Purab Uparhar,25.414141,81.849005,2941,1631,2,12.0,5230,40000,20000,0,220.7049,2.9117,0,5,4.0013,60.9605,6092.0,0.4828,46.399,MEDIUM,SAFE,MEDIUM
162184,Mahewa Patti Purab Uparhar,25.414141,81.849005,2941,1631,2,12.0,5230,40000,20000,0,132.416,4.4174,5,3,0.3022,59.4042,6092.0,0.4828,44.5969,MEDIUM,SAFE,MEDIUM
162184,Mahewa Patti Purab Uparhar,25.414141,81.849005,2941,1631,2,12.0,5230,40000,20000,0,224.6709,1.0808,2,0,6.2878,50.1812,6092.0,0.4828,36.2105,LOW,SAFE,MEDIUM
162184,Mahewa Patti Purab Uparhar,25.414141,81.849005,2941,1631,2,12.0,5230,40000,20000,0,338.2687,2.955,3,4,7.8384,81.8372,6092.0,0.4828,54.8083,CRITICAL,SAFE,MEDIUM
162185,Mahewa Patti Purab Kachhar,25.409523,81.841761,43,41,1,12.0,100,10000,20000,0,197.6401,5.7252,1,5,3.3026,85.9924,2540.0,0.0169,53.2699,CRITICAL,SAFE,MEDIUM
162185,Mahewa Patti Purab Kachhar,25.409523,81.841761,43,41,1,12.0,100,10000,20000,0,159.7342,1.0362,4,5,4.3913,85.5928,2540.0,0.0169,50.5294,CRITICAL,SAFE,MEDIUM
162185,Mahewa Patti Purab Kachhar,25.409523,81.841761,43,41,1,12.0,100,10000,20000,0,284.7714,1.3601,1,2,8.6197,75.1741,2540.0,0.0169,42.1545,HIGH,SAFE,MEDIUM
162185,Mahewa Patti Purab Kachhar,25.409523,81.841761,43,41,1,12.0,100,10000,20000,0,194.7167,4.5081,0,5,1.2636,75.177,2540.0,0.0169,49.8935,HIGH,SAFE,MEDIUM
162185,Mahewa Patti Purab Kachhar,25.409523,81.841761,43,41,1,12.0,100,10000,20000,0,110.1329,9.5331,4,3,6.8454,91.1054,2540.0,0.0169,57.6349,CRITICAL,SAFE,MEDIUM
162186,Dandi,25.402695,81.843557,4185,2848,2,17.0,7230,40000,20000,0,15.6441,3.6191,2,0,1.2833,35.2958,6892.0,0.6072,38.0892,LOW,SAFE,MEDIUM
162186,Dandi,25.402695,81.843557,4185,2848,2,17.0,7230,40000,20000,0,222.6578,1.8854,3,5,7.961,79.0888,6892.0,0.6072,58.1582,CRITICAL,SAFE,MEDIUM
162186,Dandi,25.402695,81.843557,4185,2848,2,17.0,7230,40000,20000,0,38.3135,8.6316,0,5,1.5786,66.2302,6892.0,0.6072,50.3556,HIGH,SAFE,MEDIUM
162186,Dandi,25.402695,81.843557,4185,2848,2,17.0,7230,40000,20000,0,27.806,1.7535,4,2,6.5226,55.2184,6892.0,0.6072,42.3296,MEDIUM,SAFE,MEDIUM
162186,Dandi,25.402695,81.843557,4185,2848,2,17.0,7230,40000,20000,0,300.1721,6.049,0,4,4.9003,75.3407,6892.0,0.6072,53.3039,HIGH,SAFE,MEDIUM
162187,Tignauta,25.400602,81.837315,4268,1177,2,17.0,7050,40000,20000,0,345.5473,5.1073,4,1,0.9591,69.6307,6820.0,0.6258,38.7536,HIGH,SAFE,MEDIUM
162187,Tignauta,25.400602,81.837315,4268,1177,2,17.0,7050,40000,20000,0,305.0918,3.0512,2,2,7.8989,63.8902,6820.0,0.6258,38.8714,MEDIUM,SAFE,MEDIUM
162187,Tignauta,25.400602,81.837315,4268,1177,2,17.0,7050,40000,20000,0,130.4047,1.3256,2,0,6.549,36.8424,6820.0,0.6258,24.5295,LOW,SAFE,LOW
162187,Tignauta,25.400602,81.837315,4268,1177,2,17.0,7050,40000,20000,0,165.9289,7.2344,2,3,3.6197,60.6366,6820.0,0.6258,39.1078,MEDIUM,SAFE,MEDIUM
162187,Tignauta,25.400602,81.837315,4268,1177,2,17.0,7050,40000,20000,0,263.9935,5.6062,5,1,1.7928,65.7017,6820.0,0.6258,35.2826,HIGH,SAFE,MEDIUM
162188,Mirakhpur Uparhar,25.404691,81.829265,67,4,2,4.0,100,20000,5000,0,115.6809,6.9544,1,0,5.7051,30.3061,1540.0,0.0435,14.33,LOW,SAFE,LOW
162188,Mirakhpur Uparhar,25.404691,81.829265,67,4,2,4.0,100,20000,5000,0,256.8151,7.0223,0,2,5.4213,52.3601,1540.0,0.0435,27.9378,LOW,SAFE,LOW
162188,Mirakhpur Uparhar,25.404691,81.829265,67,4,2,4.0,100,20000,5000,0,41.8983,8.2678,0,4,9.7807,51.1331,1540.0,0.0435,24.4193,LOW,SAFE,LOW
162188,Mirakhpur Uparhar,25.404691,81.829265,67,4,2,4.0,100,20000,5000,0,301.3408,4.9029,1,0,1.1144,32.8885,1540.0,0.0435,17.382,LOW,SAFE,LOW
162188,Mirakhpur Uparhar,25.404691,81.829265,67,4,2,4.0,100,20000,5000,0,55.1363,4.059,2,0,1.5181,26.3051,1540.0,0.0435,15.0142,LOW,SAFE,LOW
162189,Marauka Uparhar,25.396131,81.829941,3382,1227,2,4.0,5780,40000,20000,0,225.6951,2.876,2,2,4.7508,52.0091,6312.0,0.5358,31.4728,LOW,SAFE,MEDIUM
162189,Marauka Uparhar,25.396131,81.829941,3382,1227,2,4.0,5780,40000,20000,0,77.9669,4.3841,3,4,3.599,59.9475,6312.0,0.5358,40.64,MEDIUM,SAFE,MEDIUM
162189,Marauka Uparhar,25.396131,81.829941,3382,1227,2,4.0,5780,40000,20000,0,139.2597,4.2017,4,4,3.2616,64.3708,6312.0,0.5358,41.1694,HIGH,SAFE,MEDIUM
162189,Marauka Uparhar,25.396131,81.829941,3382,1227,2,4.0,5780,40000,20000,0,201.7946,5.058,1,2,5.0437,45.4909,6312.0,0.5358,31.275,LOW,SAFE,MEDIUM
162189,Marauka Uparhar,25.396131,81.829941,3382,1227,2,4.0,5780,40000,20000,0,188.9287,5.0189,2,3,9.0343,65.1085,6312.0,0.5358,43.8497,HIGH,SAFE,MEDIUM
162190,Mohabatganj Uparhar,25.385185,81.819119,4511,1195,2,22.0,7150,40000,20000,0,160.3786,4.3331,2,1,6.0812,43.4043,6860.0,0.6576,33.4081,LOW,SAFE,MEDIUM
162190,Mohabatganj Uparhar,25.385185,81.819119,4511,1195,2,22.0,7150,40000,20000,0,247.3135,9.1168,1,2,7.8271,60.2179,6860.0,0.6576,42.4465,MEDIUM,SAFE,MEDIUM
162190,Mohabatganj Uparhar,25.385185,81.819119,4511,1195,2,22.0,7150,40000,20000,0,20.613,4.6715,0,3,1.0187,33.532,6860.0,0.6576,34.4138,LOW,SAFE,MEDIUM
162190,Mohabatganj Uparhar,25.385185,81.819119,4511,1195,2,22.0,7150,40000,20000,0,359.5332,4.2058,0,1,7.4012,53.4468,6860.0,0.6576,35.7695,MEDIUM,SAFE,MEDIUM
162190,Mohabatganj Uparhar,25.385185,81.819119,4511,1195,2,22.0,7150,40000,20000,0,37.0925,7.3142,2,3,6.2575,57.008,6860.0,0.6576,39.3139,MEDIUM,SAFE,MEDIUM
162191,Dabhaon,25.390487,81.839758,3649,2161,1,18.0,6470,40000,20000,0,379.3139,9.5409,2,4,2.5381,95.451,6588.0,0.5539,56.5313,CRITICAL,SAFE,MEDIUM
162191,Dabhaon,25.390487,81.839758,3649,2161,1,18.0,6470,40000,20000,0,144.0157,8.4794,1,2,5.7643,61.1908,6588.0,0.5539,42.3403,MEDIUM,SAFE,MEDIUM
162191,Dabhaon,25.390487,81.839758,3649,2161,1,18.0,6470,40000,20000,0,295.447,3.2336,1,5,5.4392,71.802,6588.0,0.5539,52.1847,HIGH,SAFE,MEDIUM
162191,Dabhaon,25.390487,81.839758,3649,2161,1,18.0,6470,40000,20000,0,159.9147,1.5024,4,5,5.395,77.7412,6588.0,0.5539,56.7387,CRITICAL,SAFE,MEDIUM
162191,Dabhaon,25.390487,81.839758,3649,2161,1,18.0,6470,40000,20000,0,331.3606,2.695,2,3,9.4844,82.2025,6588.0,0.5539,53.4268,CRITICAL,SAFE,MEDIUM
162192,Dadari Ta. Naugawan,25.37872,81.832751,1759,705,2,0.0,2920,40000,20000,0,102.9335,2.4026,0,3,7.7841,33.3552,5168.0,0.3404,26.4396,LOW,SAFE,LOW
162192,Dadari Ta. Naugawan,25.37872,81.832751,1759,705,2,0.0,2920,40000,20000,0,300.3876,6.1245,3,5,0.4288,73.1582,5168.0,0.3404,47.0152,HIGH,SAFE,MEDIUM
162192,Dadari Ta. Naugawan,25.37872,81.832751,1759,705,2,0.0,2920,40000,20000,0,137.0695,6.0807,1,1,2.6696,45.5467,5168.0,0.3404,28.5123,LOW,SAFE,LOW
162192,Dadari Ta. Naugawan,25.37872,81.832751,1759,705,2,0.0,2920,40000,20000,0,358.0877,3.1113,0,0,4.1556,45.664,5168.0,0.3404,29.302,LOW,SAFE,LOW
162192,Dadari Ta. Naugawan,25.37872,81.832751,1759,705,2,0.0,2920,40000,20000,0,197.7413,8.3567,0,1,4.4704,54.4613,5168.0,0.3404,28.5043,MEDIUM,SAFE,LOW
162193,Chak Mohiuddin,25.390744,81.849922,1531,1319,2,17.0,2670,40000,5000,0,273.233,7.34,3,4,8.2192,90.0299,3568.0,0.4291,65.1784,CRITICAL,SAFE,HIGH
162193,Chak Mohiuddin,25.390744,81.849922,1531,1319,2,17.0,2670,40000,5000,0,248.9933,1.9104,2,4,7.153,74.6146,3568.0,0.4291,53.7394,HIGH,SAFE,MEDIUM
162193,Chak Mohiuddin,25.390744,81.849922,1531,1319,2,17.0,2670,40000,5000,0,349.882,3.6319,5,2,3.7853,92.1755,3568.0,0.4291,60.5153,CRITICAL,SAFE,HIGH
162193,Chak Mohiuddin,25.390744,81.849922,1531,1319,2,17.0,2670,40000,5000,0,130.7258,5.6734,2,5,0.3038,75.6421,3568.0,0.4291,51.7896,CRITICAL,SAFE,MEDIUM
162193,Chak Mohiuddin,25.390744,81.849922,1531,1319,2,17.0,2670,40000,5000,0,236.3434,9.5656,3,5,0.8649,93.9927,3568.0,0.4291,62.5596,CRITICAL,SAFE,HIGH
162194,Chaka,25.381711,81.850823,4940,2347,2,17.0,8420,40000,20000,2,322.8195,6.5068,3,0,7.8933,67.8135,7371.0,0.6702,44.1189,HIGH,SAFE,MEDIUM
162194,Chaka,25.381711,81.850823,4940,2347,2,17.0,8420,40000,20000,2,15.2398,2.3048,4,2,2.2214,50.2467,7371.0,0.6702,41.4004,LOW,SAFE,MEDIUM
162194,Chaka,25.381711,81.850823,4940,2347,2,17.0,8420,40000,20000,2,258.1302,5.9853,5,4,4.1992,86.6865,7371.0,0.6702,53.2362,CRITICAL,SAFE,MEDIUM
162194,Chaka,25.381711,81.850823,4940,2347,2,17.0,8420,40000,20000,2,132.204,4.6741,1,2,7.7513,50.9715,7371.0,0.6702,42.537,LOW,SAFE,MEDIUM
162194,Chaka,25.381711,81.850823,4940,2347,2,17.0,8420,40000,20000,2,95.8242,7.9119,0,0,0.4939,28.9308,7371.0,0.6702,27.4708,LOW,SAFE,LOW
162195,Chak Rana Tiwari,25.383527,81.844118,2279,781,2,16.0,4030,40000,20000,0,120.0276,3.2577,2,1,0.6226,35.3372,5612.0,0.4061,26.3782,LOW,SAFE,LOW
162195,Chak Rana Tiwari,25.383527,81.844118,2279,781,2,16.0,4030,40000,20000,0,264.2334,7.5772,2,0,8.5421,63.2885,5612.0,0.4061,39.8915,MEDIUM,SAFE,MEDIUM
162195,Chak Rana Tiwari,25.383527,81.844118,2279,781,2,16.0,4030,40000,20000,0,79.873,1.3112,2,5,3.8675,49.1668,5612.0,0.4061,36.6036,LOW,SAFE,MEDIUM
162195,Chak Rana Tiwari,25.383527,81.844118,2279,781,2,16.0,4030,40000,20000,0,226.6768,7.5458,0,4,6.2654,70.1898,5612.0,0.4061,44.5902,HIGH,SAFE,MEDIUM
162195,Chak Rana Tiwari,25.383527,81.844118,2279,781,2,16.0,4030,40000,20000,0,276.06,5.6663,1,3,3.0575,65.3563,5612.0,0.4061,39.4163,HIGH,SAFE,MEDIUM
162196,Chak Ausan Tiwari,25.380277,81.840561,77,7,1,16.0,110,20000,20000,0,272.9768,8.9253,5,3,6.7618,85.5156,3044.0,0.0253,45.108,CRITICAL,SAFE,MEDIUM
162196,Chak Ausan Tiwari,25.380277,81.840561,77,7,1,16.0,110,20000,20000,0,125.236,9.2167,5,0,0.0746,47.4686,3044.0,0.0253,26.1043,LOW,SAFE,LOW
162196,Chak Ausan Tiwari,25.380277,81.840561,77,7,1,16.0,110,20000,20000,0,41.1864,1.2215,2,5,1.0668,46.7273,3044.0,0.0253,26.8725,LOW,SAFE,LOW
162196,Chak Ausan Tiwari,25.380277,81.840561,77,7,1,16.0,110,20000,20000,0,165.7008,8.593,5,4,8.0383,85.7326,3044.0,0.0253,39.8962,CRITICAL,SAFE,MEDIUM
162196,Chak Ausan Tiwari,25.380277,81.840561,77,7,1,16.0,110,20000,20000,0,210.5,5.5737,0,0,1.0176,33.8276,3044.0,0.0253,15.9572,LOW,SAFE,LOW
162197,Dhanuha,25.371635,81.842562,2821,1322,2,17.0,5360,40000,20000,0,297.5702,8.8168,4,5,8.0973,100.0,6144.0,0.4591,56.5491,CRITICAL,SAFE,MEDIUM
162197,Dhanuha,25.371635,81.842562,2821,1322,2,17.0,5360,40000,20000,0,140.173,6.7844,3,4,9.7784,76.973,6144.0,0.4591,48.116,CRITICAL,SAFE,MEDIUM
162197,Dhanuha,25.371635,81.842562,2821,1322,2,17.0,5360,40000,20000,0,114.5186,6.4075,3,2,3.0667,54.6424,6144.0,0.4591,36.2317,MEDIUM,SAFE,MEDIUM
