village_code,village_name,population,households,children_0_6,sc_population,st_population,area_hectares,population_density,children_ratio,sc_ratio,st_ratio,chc,phc,sub_health_centre,allopathic_hospital,dispensary,treated_tap_water,hand_pump,tube_well,river_canal,pond_lake,closed_drainage,no_drainage,national_highway,state_highway,major_district_road,black_topped_road,all_weather_road,footpath,mobile_coverage,internet_csc,pds_shop,anganwadi,asha,subdistrict_hq_distance_km,district_hq_distance_km,nearest_town_distance_km,vulnerability_score_100,vulnerability_category
162113,Ankoria,988,172,143,318,0,228.8,4.318181818181818,0.1447368421052631,0.3218623481781376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,22.0,50.0,50.0,35.2956461051178,Medium
162114,Antari Bashar,0,0,0,0,0,19.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,47.0,47.0,45.0,Medium
162115,Pura Gangachh,599,114,115,242,6,303.37,1.974486600520816,0.1919866444073455,0.4040066777963272,0.010016694490818,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,24.0,53.0,53.0,37.26666386104629,Medium
162116,Pura Baghel,977,164,119,238,0,222.08,4.399315561959654,0.1218014329580348,0.2436028659160696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,24.0,53.0,53.0,34.219622616351266,Medium
162117,Antari Samdaria,311,49,35,28,0,15.03,20.691949434464405,0.112540192926045,0.090032154340836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,25.0,55.0,55.0,33.84388042731632,Medium
162118,Kasauta,199,29,38,92,0,178.73,1.113411290773793,0.1909547738693467,0.4623115577889447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,25.0,55.0,55.0,37.25265083405163,Medium
162119,Belkharia,573,88,93,213,0,73.88,7.755820249052518,0.1623036649214659,0.3717277486910995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,23.0,52.0,52.0,43.71333252758326,Medium
162120,Tikrohin Kalan,661,116,101,345,0,357.69,1.8479689116273867,0.1527987897125567,0.5219364599092284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,23.0,52.0,52.0,48.93630062485554,Medium
162121,Pohpa Khurd,0,0,0,0,0,34.81,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,50.0,50.0,45.0,Medium
162122,Pohpa Kalan,0,0,0,0,0,64.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,49.0,49.0,45.0,Medium
162123,Baridhari,2,1,0,0,0,64.71,0.0309071240921032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,60.0,60.0,55.0012708923397,Medium
162124,Sonpura,652,115,88,11,0,136.57,4.774108515779454,0.1349693251533742,0.0168711656441717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,22.0,50.0,50.0,50.99641226278982,Medium
162125,Dhari,130,14,24,0,0,80.56,1.6137040714995037,0.1846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,20.0,48.0,48.0,57.27148326737554,Medium
162126,Ramapur,224,44,36,43,0,166.06,1.348910032518367,0.1607142857142857,0.1919642857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,20.0,50.0,25.0,46.67005013840289,Medium
162127,Pahari Khurd,530,103,95,379,0,103.65,5.113362276893391,0.1792452830188679,0.7150943396226415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,25.0,50.0,50.0,38.32975688887308,Medium
162128,Fariha Gosain,0,0,0,0,0,31.87,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,50.0,50.0,45.0,Medium
162129,Fariha Ojha,68,14,11,11,0,86.68,0.7844946931241347,0.1617647058823529,0.1617647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,25.0,50.0,50.0,44.86068957596706,Medium
162130,Kaithi,29,6,6,26,0,158.43,0.183046140251215,0.2068965517241379,0.896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,55.0,55.0,39.030515312083566,Medium
162131,Bhandiwar,1763,496,338,1011,1,496.09,3.5537906428269066,0.1917186613726602,0.5734543391945547,0.0005672149744753,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,25.0,45.0,45.0,40.4451727903512,Medium
162132,Tendua,603,97,78,85,0,89.76,6.717914438502674,0.1293532338308457,0.1409618573797678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,24.0,46.0,46.0,46.52831174027811,Medium
162133,Kuwari Bhandwar,730,246,98,148,0,123.34,5.918598994648938,0.1342465753424657,0.2027397260273972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,24.0,46.0,46.0,36.95113370030216,Medium
162134,Raipura Dixit,125,27,18,94,0,12.36,10.11326860841424,0.144,0.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,25.0,48.0,48.0,37.662521456827626,Medium
162135,Karia Kalan,1121,194,138,138,0,261.75,4.282712511938873,0.1231043710972346,0.1231043710972346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,23.0,50.0,50.0,43.65142360147255,Medium
162136,Kulharia,0,0,0,0,0,50.89,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,45.0,45.0,45.0,Medium
162137,Deori Beni,1006,223,131,293,0,183.49,5.482587606954057,0.1302186878727634,0.2912524850894632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,25.0,50.0,50.0,34.75493220462269,Medium
162138,Pura Bhattu,887,168,114,584,0,135.56,6.543228090882266,0.1285231116121758,0.6583990980834273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,25.0,48.0,48.0,36.58341122324592,Medium
162139,Newaria,681,284,68,62,16,353.91,1.9242180215308973,0.0998531571218795,0.0910425844346549,0.0234948604992657,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,32.0,65.0,65.0,40.757597342226326,Medium
162140,Harkhoria Khurd,215,115,27,10,0,46.84,4.590093936806149,0.1255813953488372,0.0465116279069767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,33.0,66.0,66.0,40.8554100517006,Medium
162141,Harkhoria Kalan,160,36,23,10,0,54.1,2.957486136783734,0.14375,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32.0,65.0,65.0,41.41327767339824,Medium
162142,Pahari Kalan,1154,235,206,454,0,323.68,3.56524962926347,0.1785095320623916,0.3934142114384749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,30.0,62.0,62.0,54.13562575810285,Medium
162143,Nauriha Uperhar,1766,355,272,492,0,727.24,2.4283592761674275,0.1540203850509626,0.2785956964892412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,29.0,56.0,56.0,42.780110158146655,Medium
162144,Naubasta,144,32,33,5,0,54.13,2.6602623314243488,0.2291666666666666,0.0347222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,32.0,59.0,59.0,53.82466702436489,Medium
162145,Singhpur,515,94,93,118,0,141.44,3.641119909502263,0.1805825242718446,0.229126213592233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,25.0,50.0,50.0,45.87949529996024,Medium
162146,Basidewa,185,32,22,13,0,81.51,2.2696601643970062,0.1189189189189189,0.0702702702702702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,25.0,50.0,50.0,43.17891337978822,Medium
162147,Jigna,721,133,81,231,0,105.21,6.852960745176315,0.1123439667128987,0.3203883495145631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,25.0,50.0,50.0,44.42071925395411,Medium
162148,Mando,265,44,56,177,0,199.89,1.3257291510330682,0.2113207547169811,0.6679245283018868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,21.0,50.0,50.0,48.900425563360784,Medium
162149,Bhagdewa,691,214,70,225,0,76.03,9.088517690385371,0.1013024602026049,0.3256150506512301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,30.0,55.0,55.0,36.70753304365085,Medium
162150,Kapdaura,883,147,143,337,0,427.3,2.0664638427334423,0.1619479048697621,0.3816534541336353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,29.0,50.0,50.0,43.518343501443,Medium
162151,Baradih,315,64,64,196,0,166.16,1.895763119884449,0.2031746031746031,0.6222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34.0,54.0,54.0,42.61763579148863,Medium
162152,Lonipar,964,232,172,51,0,178.93,5.387581735874364,0.1784232365145228,0.0529045643153526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,35.0,56.0,56.0,57.505422445030895,Medium
162153,Itwan,198,33,37,79,0,30.02,6.595602931379081,0.1868686868686868,0.398989898989899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,33.0,54.0,54.0,54.53888612433635,Medium
162154,Deora,4597,839,692,1323,102,1464.44,3.13908388189342,0.150532956275832,0.2877963889493147,0.0221883837285186,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,25.0,50.0,50.0,42.447186486355925,Medium
162155,Pandiwar,322,60,38,55,0,19.45,16.555269922879177,0.1180124223602484,0.170807453416149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,34.0,51.0,51.0,51.74182469564273,Medium
162156,Pura Binjhoo,7,1,2,0,0,16.46,0.425273390036452,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,33.0,51.0,51.0,57.75558236151917,Medium
162157,Patti Rithaiya,0,0,0,0,0,39.98,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,50.0,50.0,45.0,Medium
162158,Satpura,1283,218,235,177,50,134.37,9.548262260921335,0.1831644583008573,0.1379579111457521,0.0389711613406079,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,33.0,50.0,50.0,49.174547751077,Medium
162159,Patwar,284,37,35,87,0,83.09,3.417980503068961,0.1232394366197183,0.306338028169014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,32.0,50.0,50.0,37.03608631299842,Medium
162160,Chaukhata,996,169,143,513,0,140.81,7.073361266955472,0.143574297188755,0.5150602409638554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,30.0,48.0,48.0,46.34005143358358,Medium
162161,Jhajhara Chaube,1061,217,159,139,56,326.25,3.2521072796934867,0.1498586239396795,0.1310084825636192,0.0527803958529689,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,30.0,47.0,47.0,35.71146013865232,Medium
162162,Jhajhara Pandey,465,89,68,104,0,162.21,2.8666543369705937,0.1462365591397849,0.2236559139784946,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,11.0,50.0,50.0,30.62325237249221,Low
162163,Gadaiya Lonipar,536,87,68,149,0,131.12,4.087858450274558,0.126865671641791,0.2779850746268656,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,11.0,50.0,50.0,30.36398712401251,Low
162164,Majhiyari Lakosa,154,24,18,16,0,66.04,2.331920048455481,0.1168831168831168,0.1038961038961039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,30.0,50.0,50.0,45.78852859594584,Medium
162165,Dhawaiya,344,53,62,111,0,91.22,3.771102828327121,0.1802325581395348,0.3226744186046512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,25.0,45.0,45.0,38.84208220249452,Medium
162166,Lakosa Majhiyari,60,10,11,60,0,77.28,0.7763975155279503,0.1833333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,50.0,17.0,47.19859191639579,Medium
162167,Chak Dhawaiya,10,2,0,10,0,10.54,0.94876660341556,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,30.0,45.0,45.0,41.70567968531099,Medium
162168,Chak Gariba,167,34,22,18,0,22.72,7.350352112676057,0.1317365269461078,0.1077844311377245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,17.0,45.0,45.0,46.45992906364945,Medium
162169,Hinauti Lunder,667,114,108,71,0,97.45,6.844535659312467,0.1619190404797601,0.1064467766116941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,18.0,47.0,47.0,47.33791716526,Medium
162170,Hinauti Chandail,20,3,3,0,0,60.22,0.3321155762205247,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,20.0,45.0,45.0,51.18032316671686,Medium
162171,Surwal Chandail,1839,292,261,244,0,367.77,5.000407863610409,0.1419249592169657,0.1326808047852093,0.0,,,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,18.0,45.0,45.0,37.626768179928725,Medium
162172,Khojwa Baid,385,88,68,225,0,58.96,6.529850746268656,0.1766233766233766,0.5844155844155844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,20.0,46.0,46.0,50.15595153255579,Medium
162173,Khojhwa Sawar,160,25,20,0,0,43.16,3.70713623725672,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,20.0,45.0,45.0,55.569103076865424,Medium
162174,Nari Bari,688,97,94,283,0,119.88,5.739072405739073,0.1366279069767441,0.4113372093023256,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,18.0,45.0,45.0,28.89151231567354,Low
162175,Katra,0,0,0,0,0,16.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,47.0,47.0,45.0,Medium
162176,Lohra,2607,507,396,737,0,604.48,4.312797776601376,0.1518987341772152,0.2827004219409282,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,25.0,47.0,47.0,31.98113851246583,Low
162177,Gaura,391,65,28,104,0,124.84,3.132008971483499,0.0716112531969309,0.2659846547314578,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,25.0,47.0,47.0,29.440381540014748,Low
162180,Mohabatganj Kachhar,0,0,0,0,0,101.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,24.0,0.0,45.0,Medium
162181,Madauka Kachhar,0,0,0,0,0,70.52,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,45.0,Medium
162182,Mirakhpur Kachhar,0,0,0,0,0,69.27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,45.0,Medium
162183,Mahewa Patti Pashchim Kachhar,0,0,0,0,0,48.94,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,45.0,Medium
162184,Mahewa Patti Purab Uparhar,2941,523,332,1299,0,30.18,97.44864148442676,0.1128867732063923,0.4416865011900714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,6.0,6.0,29.60209671526105,Low
162185,Mahewa Patti Purab Kachhar,43,9,5,36,0,64.96,0.6619458128078818,0.1162790697674418,0.8372093023255814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,12.0,6.0,6.0,59.36830429888861,Medium
162186,Dandi,4185,723,723,2125,0,116.81,35.827412036640695,0.1727598566308243,0.5077658303464755,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0,7.0,73.0,31.69483806108358,Low
162187,Tignauta,4268,705,594,583,0,50.16,85.08771929824562,0.1391752577319587,0.1365979381443298,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,17.0,7.0,3.0,43.35703075615248,Medium
162188,Mirakhpur Uparhar,67,10,4,0,0,37.57,1.783337769496939,0.0597014925373134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,27.697708462144373,Low
162189,Marauka Uparhar,3382,578,528,699,0,1006.97,3.358590623355214,0.15612063867534,0.206682436428149,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,6.0,5.0,38.35513565397336,Medium
162190,Mohabatganj Uparhar,4511,715,823,372,0,300.0,15.036666666666669,0.1824429173132343,0.0824650853469297,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,22.0,12.0,12.0,29.003916494025617,Low
162191,Dabhaon,3649,647,623,1538,0,163.37,22.3358021668605,0.1707317073170731,0.4214853384488901,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,18.0,8.0,4.0,50.64781987971232,Medium
162192,Dadari Ta. Naugawan,1759,292,290,415,0,119.72,14.692616104243234,0.1648664013644116,0.2359295054007959,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,36.7297958524695,Medium
162193,Chak Mohiuddin,1531,267,226,1093,0,25.03,61.166600079904114,0.147615937295885,0.7139124755062051,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,17.0,8.0,50.0,33.0131940660383,Medium
162194,Chaka,4940,842,644,1703,0,234.67,21.050837346060423,0.1303643724696356,0.3447368421052632,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,17.0,8.0,50.0,32.33355329014162,Low
162195,Chak Rana Tiwari,2279,403,266,491,24,25.6,89.0234375,0.1167178587099605,0.2154453707766564,0.0105309346204475,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,16.0,8.0,4.0,53.49083451429985,Medium
162196,Chak Ausan Tiwari,77,11,7,0,0,19.78,3.8928210313447926,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,16.0,8.0,4.0,41.22067777785256,Medium
162197,Dhanuha,2821,536,461,861,0,205.84,13.704819277108433,0.1634172279333569,0.3052109181141439,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,17.0,15.0,0.0,29.492109782524967,Low
162198,Chak Kriparam,709,104,115,265,0,25.82,27.459333849728893,0.1622002820874471,0.3737658674188998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,16.0,0.0,40.36395796434381,Medium
162199,Chak Devanand,250,32,46,175,0,7.91,31.605562579013903,0.184,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,17.0,9.0,5.0,55.31961193587595,Medium
162200,Chak Garibdas,1852,318,240,466,10,42.0,44.095238095238095,0.1295896328293736,0.2516198704103671,0.0053995680345572,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,17.0,16.0,0.0,39.58790071478219,Medium
