village_code,village_name,population,households,children_0_6,sc_population,st_population,area_hectares,population_density,children_ratio,sc_ratio,st_ratio,chc,phc,sub_health_centre,allopathic_hospital,dispensary,treated_tap_water,hand_pump,tube_well,river_canal,pond_lake,closed_drainage,no_drainage,national_highway,state_highway,major_district_road,black_topped_road,all_weather_road,footpath,mobile_coverage,internet_csc,pds_shop,anganwadi,asha,subdistrict_hq_distance_km,district_hq_distance_km,nearest_town_distance_km
162223,Gangapur Kachhar,0,0,0,0,0,305.09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,12.0,0.0
162224,Tendua,2038,319,265,618,0,207.17,9.837331659989381,0.13002944062806673,0.30323846908734053,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,15.0,5.0,22.0
162225,Bharauha,1302,241,213,627,0,120.82,10.776361529548089,0.16359447004608296,0.4815668202764977,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,15.0,18.0,5.0
162226,Gobardhanpura,0,0,0,0,0,34.99,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,10.0,7.0
162227,Sadwa Kalan,3332,556,441,329,0,221.44,15.046965317919076,0.1323529411764706,0.09873949579831932,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,12.0,8.0,3.0
162228,Madanuwa Uperhar,54,9,7,0,0,104.13,0.5185825410544512,0.12962962962962962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,14.0,0.0
162229,Madanuwa Kachar,0,0,0,0,0,33.45,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,12.0,0.0
162230,Lawayan Kalan Kachar,0,0,0,0,0,14.84,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,0.0
162231,Belwat,1710,269,277,578,4,100.85,16.955875061973227,0.16198830409356726,0.33801169590643276,0.0023391812865497076,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,12.0,15.0,0.0
162232,Barika,477,74,42,442,0,62.02,7.691067397613673,0.0880503144654088,0.9266247379454927,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,12.0,6.0
162233,Mahuwari,3289,533,417,593,0,237.03,13.87588069020799,0.12678625722103984,0.18029796290665856,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,16.0,6.0
162234,Lawayan Kalan Uparhar,6815,1121,1253,475,126,331.25,20.57358490566038,0.1838591342626559,0.06969919295671313,0.018488628026412327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0
162235,Duhipur Kachar,0,0,0,0,0,792.82,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,11.0,0.0
162236,Mohiuddinpur,1394,238,221,856,0,116.5,11.965665236051501,0.15853658536585366,0.6140602582496413,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
162237,Babupur,463,57,76,91,0,31.15,14.863563402889246,0.16414686825053995,0.19654427645788336,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,7.0,4.0
162238,Bhandra Umar Ganj,4148,602,655,177,0,212.47,19.52275615380995,0.15790742526518806,0.04267116682738669,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,18.0,0.0
162239,Dandupur,1787,293,256,325,0,76.43,23.380871385581575,0.14325685506435368,0.18186905428091774,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,15.0,16.0,6.0
162240,Sarangapur,2419,407,323,6,0,88.76,27.253267237494367,0.13352625051674247,0.0024803637866887144,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,15.0,10.0,6.0
162241,Amiliya,2210,365,383,746,0,826.15,2.675059008654603,0.17330316742081447,0.3375565610859729,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,7.0,3.0
162242,Palpur,3432,583,616,465,0,222.78,15.40533261513601,0.1794871794871795,0.1354895104895105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,6.0,3.0
162243,Chakpure Kala,235,29,19,0,0,68.4,3.4356725146198825,0.08085106382978724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,7.0,3.0
162244,Kalinjara Urf Badalganj,745,106,112,66,11,158.51,4.70001892625071,0.15033557046979865,0.08859060402684564,0.01476510067114094,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,15.0,5.0
162245,Champatpur,1868,323,248,566,27,85.31,21.896612354940803,0.13276231263383298,0.3029978586723769,0.014453961456102784,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,15.0,20.0,15.0
162246,Jamoli,787,122,136,480,0,113.42,6.93881149709046,0.17280813214739518,0.6099110546378653,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,165.0,0.0,20.0
162247,Pipirasa,1329,205,212,339,0,152.09,8.738247090538497,0.1595184349134688,0.255079006772009,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,12.0,20.0,10.0
162248,Pura Khagan,1230,235,180,459,0,63.35,19.41594317284925,0.14634146341463414,0.37317073170731707,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,15.0,18.0,8.0
162249,Chak Shobharam,109,18,14,0,0,14.32,7.611731843575419,0.12844036697247707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,15.0,8.0
162250,Chakmir Fazal Ali,276,51,45,275,0,14.38,19.193324061196105,0.16304347826086957,0.9963768115942029,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,18.0,8.0
162251,Chakman,0,0,0,0,0,6.99,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,15.0,8.0
162252,Bagbana,2606,418,426,890,0,153.78,16.94628690336845,0.1634689178818112,0.3415195702225633,0.0,0.0,1.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,15.0,8.0
162253,Chakautha,1008,170,175,189,0,42.9,23.496503496503497,0.1736111111111111,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,15.0,18.0,8.0
162254,Chak Mohammad Rafi,20,5,3,0,0,8.79,2.275312855517634,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,18.0,8.0
162255,Bongi,4095,691,721,689,0,238.95,17.13747645951036,0.17606837606837608,0.16825396825396827,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,10.0,20.0,8.0
162256,Hariharpur,1180,197,200,112,6,47.47,24.857804929429115,0.1694915254237288,0.09491525423728814,0.005084745762711864,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,16.0,20.0,9.0
162257,Ubhari,6182,954,1163,1258,17,232.7,26.566394499355393,0.18812681979941767,0.20349401488191524,0.0027499191200258816,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,15.0,20.0,5.0
162258,Muradpur,1184,174,219,171,0,34.22,34.59964932787843,0.18496621621621623,0.14442567567567569,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,7.0,17.0,8.0
162259,Chak Ramjan Ali,0,0,0,0,0,11.43,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,15.0,8.0
162260,Itraura,64,10,9,13,0,31.77,2.014479068303431,0.140625,0.203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,20.0,0.0
162261,Balapur,4676,799,797,2211,0,253.83,18.421778355592323,0.1704448246364414,0.4728400342172797,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.0,16.0,0.0
162262,Baramar,1728,306,255,785,0,77.63,22.259435785134613,0.14756944444444445,0.4542824074074074,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,15.0,18.0,8.0
162263,Chak Vishnath,260,36,26,0,0,7.01,37.089871611982886,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,12.0,3.0
162264,Chak Tejau Dixit,458,59,70,0,0,25.79,17.75882124854595,0.15283842794759825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,15.0,10.0,0.0
162265,Chak Ghinahu,0,0,0,0,0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,20.0,8.0
162266,Chak Bisuni,5,1,0,5,0,5.85,0.8547008547008548,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,20.0,10.0
162267,Antari Taluka Nibi,0,0,0,0,0,5.52,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,20.0,8.0
162268,Chak Chandupur,745,120,118,327,0,29.43,25.31430513081889,0.15838926174496645,0.4389261744966443,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,15.0,20.0,8.0
162269,Chak Vidyagiri,25,3,6,0,0,6.05,4.132231404958678,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,20.0,8.0
162270,Rehi Taluka Purwa Khurd,616,94,107,0,0,32.88,18.73479318734793,0.1737012987012987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,12.0,20.0,8.0
162271,Chak Noor,278,49,44,0,0,16.44,16.909975669099754,0.15827338129496402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,20.0,8.0
162272,Rehi Taluka Panwar Kalan,1062,180,149,575,0,52.82,20.106020446800454,0.14030131826741996,0.5414312617702448,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,12.0,20.0,8.0
162273,Chak Puremian Khurd,835,133,161,132,18,45.45,18.37183718371837,0.19281437125748502,0.15808383233532936,0.02155688622754491,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,12.0,20.0,8.0
162274,Chak Prem Giri,122,20,22,10,0,9.11,13.391877058177828,0.18032786885245902,0.08196721311475409,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,8.0
162275,Chak Gauri Shankar,535,77,68,25,0,27.89,19.18250268913589,0.12710280373831775,0.04672897196261682,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,15.0,20.0,8.0
162276,Nibi Taluka Khurd,3360,591,518,2082,0,227.43,14.773776546629731,0.15416666666666667,0.6196428571428572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,15.0,20.0,10.0
162277,Narsinghpur,1073,165,192,729,0,119.63,8.969322076402241,0.17893755824790308,0.679403541472507,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,10.0,20.0,0.0
162278,Chak Khwajaah Ali,274,46,29,0,0,17.07,16.05155243116579,0.10583941605839416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,13.0,22.0,0.0
162279,Chak Mohammad Sadiq,640,102,117,0,0,11.8,54.23728813559322,0.1828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,12.0,22.0,0.0
162280,Chak Shah Gulam Ali,292,49,34,68,0,12.15,24.032921810699587,0.11643835616438356,0.2328767123287671,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,13.0,22.0,0.0
162281,Ghongapur,1708,285,268,426,0,105.69,16.160469297000663,0.15690866510538642,0.24941451990632318,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,12.0,15.0,0.0
162282,Chak Ataullah,268,51,45,61,0,27.66,9.689081706435285,0.16791044776119404,0.22761194029850745,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,12.0,15.0,0.0
162283,Chak Hidayatullah,553,63,85,135,0,26.78,20.649738610903658,0.15370705244122965,0.244122965641953,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,10.0
162284,Deori Taluka Nibi Dadari,714,94,108,306,0,34.79,20.52313883299799,0.15126050420168066,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,22.0,10.0
162285,Chak Peer Mohammad,0,0,0,0,0,4.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,22.0,10.0
162286,Masika,1565,285,227,295,0,166.91,9.376310586543646,0.1450479233226837,0.18849840255591055,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,22.0,10.0
162287,Chak Semra,513,94,60,14,0,19.87,25.817815802717664,0.11695906432748537,0.02729044834307992,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,10.0,20.0,8.0
162288,Bali Pur,414,74,73,57,0,33.87,12.223206377325067,0.17632850241545894,0.13768115942028986,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,8.0,20.0,10.0
162289,Chilli,1371,236,211,247,0,129.65,10.574623987659082,0.1539022611232677,0.18016046681254558,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,14.0,20.0,10.0
162290,Rajapur,1392,213,214,290,0,129.0,10.790697674418604,0.15373563218390804,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,12.0,22.0,22.0
162291,Chak Ghashyamdas,3125,531,537,333,0,35.24,88.67763904653802,0.17184,0.10656,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0,22.0,22.0
162292,Karma,10963,1718,1792,1988,0,302.18,36.279700840558604,0.16345890723342152,0.18133722521207699,0.0,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,25.0,80.0
162293,Chitupur,346,82,54,37,0,51.82,6.676958703203396,0.15606936416184972,0.1069364161849711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,18.0,80.0
162294,Hanthi Gani,2958,477,552,1785,0,250.45,11.810740666799761,0.18661257606490872,0.603448275862069,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,9.0,25.0,20.0
162295,Umri Ta. Purva,1812,286,286,903,0,235.62,7.690348866819455,0.15783664459161148,0.49834437086092714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,23.0,23.0
162296,Tiwari Kala,894,151,152,216,0,98.45,9.080751650584052,0.17002237136465326,0.24161073825503357,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,22.0,22.0
162297,Panwari,4199,684,921,1658,0,374.0,11.227272727272727,0.21933793760419149,0.39485591807573234,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,15.0,20.0,1.0
162298,Danpur,1308,251,223,430,23,220.69,5.926865739272283,0.1704892966360856,0.3287461773700306,0.017584097859327217,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0
162299,Barauli,2945,464,527,1039,0,286.08,10.29432326621924,0.17894736842105263,0.3528013582342954,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,13.0,278.0,0.0
162300,Chak Sangatdas,910,169,170,343,0,37.68,24.150743099787686,0.18681318681318682,0.3769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0,20.0,20.0
162301,Pawar,3394,598,683,562,0,540.09,6.284137828880372,0.20123747790218033,0.16558632881555688,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,15.0,23.0,0.0
162302,Bari Bajahiya,2877,500,495,85,0,337.15,8.5332937861486,0.17205422314911367,0.02954466458116093,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,12.0,25.0,25.0
162303,Bargohana Khurd,2212,361,423,476,0,187.91,11.77159278377947,0.19122965641952983,0.21518987341772153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,12.0,30.0,25.0
162304,Bargohna Kala,3020,557,552,145,0,403.81,7.478764765607588,0.1827814569536424,0.048013245033112585,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,25.0,25.0
162305,Bhanaori,1517,234,295,288,0,172.98,8.76979997687594,0.1944627554383652,0.18984838497033618,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,14.0,15.0,23.0
162306,Bakrawan,1102,158,244,116,0,137.0,8.043795620437956,0.22141560798548093,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,15.0,30.0,25.0
162307,Belsara,2386,407,421,522,0,453.52,5.261068971599929,0.17644593461860855,0.21877619446772842,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,15.0,25.0,25.0
162308,Naogawa,4940,785,946,982,0,551.0,8.96551724137931,0.19149797570850202,0.19878542510121458,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,12.0,25.0,25.0
162309,Semri Ta. Purva,5141,801,844,1265,3,586.09,8.771690354723678,0.1641703948648123,0.24606107761135965,0.000583544057576347,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,27.0,27.0
162310,Akodha,7205,1201,1176,1510,1,487.194,14.788769976641747,0.16321998612074948,0.20957668285912562,0.00013879250520471896,0.0,0.0,,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,30.0,30.0
162311,Maghigawa,1901,294,284,190,0,225.7,8.42268498006203,0.14939505523408733,0.09994739610731194,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,8.0,20.0,20.0
162312,Gaura Ta. Purva,2297,369,393,449,0,216.71,10.599418577822897,0.17109272964736613,0.195472355245973,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0,22.0,22.0
162313,Deweri Ta. Levai,740,107,127,133,0,113.99,6.491797526098781,0.17162162162162162,0.17972972972972973,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,13.0,28.0,27.0
162314,Sehra,1188,194,204,265,146,195.14,6.08793686583991,0.1717171717171717,0.22306397306397308,0.12289562289562289,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,13.0,25.0,26.0
